Group,Br_MCR,NB_MCR,Species_code,Common_name
6_14,6,14,comloo,Common Loon
6_14,6,14,commer,Common Merganser
6_14,6,14,evegro,Evening Grosbeak
6_14,6,14,forter,Forster's Tern
6_14,6,14,gadwal,Gadwall
6_14,6,14,grycat,Gray Catbird
6_14,6,14,grbher3,Great Blue Heron
6_14,6,14,gresca,Greater Scaup
6_14,6,14,gnwtea,Green-winged Teal
6_14,6,14,hergul,Herring Gull
6_14,6,14,hoomer,Hooded Merganser
6_14,6,14,lessca,Lesser Scaup
6_14,6,14,merlin,Merlin
6_14,6,14,norfli,Northern Flicker
6_14,6,14,norhar2,Northern Harrier
6_14,6,14,pinsis,Pine Siskin
6_14,6,14,purfin,Purple Finch
6_14,6,14,redhea,Redhead
6_14,6,14,rethaw,Red-tailed Hawk
6_14,6,14,rewbla,Red-winged Blackbird
6_14,6,14,ribgul,Ring-billed Gull
6_14,6,14,rinduc,Ring-necked Duck
6_14,6,14,rudduc,Ruddy Duck
6_14,6,14,sonspa,Song Sparrow
6_14,6,14,sursco,Surf Scoter
6_14,6,14,whwsco2,White-winged Scoter
6_15,6,15,y00475,American Coot
6_15,6,15,amecro,American Crow
6_15,6,15,amegfi,American Goldfinch
6_15,6,15,amekes,American Kestrel
6_15,6,15,amerob,American Robin
6_15,6,15,amwpel,American White Pelican
6_15,6,15,amewig,American Wigeon
6_15,6,15,brebla,Brewer's Blackbird
6_15,6,15,bnhcow,Brown-headed Cowbird
6_15,6,15,buffle,Bufflehead
6_15,6,15,calgul,California Gull
6_15,6,15,canvas,Canvasback
6_15,6,15,cedwax,Cedar Waxwing
6_15,6,15,comgol,Common Goldeneye
6_15,6,15,comloo,Common Loon
6_15,6,15,commer,Common Merganser
6_15,6,15,forter,Forster's Tern
6_15,6,15,gadwal,Gadwall
6_15,6,15,grbher3,Great Blue Heron
6_15,6,15,gresca,Greater Scaup
6_15,6,15,gnwtea,Green-winged Teal
6_15,6,15,hergul,Herring Gull
6_15,6,15,hoomer,Hooded Merganser
6_15,6,15,lessca,Lesser Scaup
6_15,6,15,mallar3,Mallard
6_15,6,15,merlin,Merlin
6_15,6,15,norfli,Northern Flicker
6_15,6,15,norhar2,Northern Harrier
6_15,6,15,norpin,Northern Pintail
6_15,6,15,norsho,Northern Shoveler
6_15,6,15,pinsis,Pine Siskin
6_15,6,15,purfin,Purple Finch
6_15,6,15,rethaw,Red-tailed Hawk
6_15,6,15,rewbla,Red-winged Blackbird
6_15,6,15,ribgul,Ring-billed Gull
6_15,6,15,rinduc,Ring-necked Duck
6_15,6,15,rudduc,Ruddy Duck
6_15,6,15,sancra,Sandhill Crane
6_15,6,15,sonspa,Song Sparrow
6_15,6,15,sursco,Surf Scoter
6_15,6,15,treswa,Tree Swallow
6_15,6,15,whcspa,White-crowned Sparrow
6_16,6,16,amecro,American Crow
6_16,6,16,amerob,American Robin
6_16,6,16,baleag,Bald Eagle
6_16,6,16,calgul,California Gull
6_16,6,16,comgol,Common Goldeneye
6_16,6,16,commer,Common Merganser
6_16,6,16,evegro,Evening Grosbeak
6_16,6,16,merlin,Merlin
6_16,6,16,norfli,Northern Flicker
6_16,6,16,norhar2,Northern Harrier
6_16,6,16,pinsis,Pine Siskin
6_16,6,16,rethaw,Red-tailed Hawk
6_16,6,16,sancra,Sandhill Crane
6_16,6,16,sonspa,Song Sparrow
6_16,6,16,truswa,Trumpeter Swan
6_16,6,16,whcspa,White-crowned Sparrow
6_18,6,18,y00475,American Coot
6_18,6,18,amecro,American Crow
6_18,6,18,amegfi,American Goldfinch
6_18,6,18,amekes,American Kestrel
6_18,6,18,amerob,American Robin
6_18,6,18,amewig,American Wigeon
6_18,6,18,baleag,Bald Eagle
6_18,6,18,blujay,Blue Jay
6_18,6,18,brebla,Brewer's Blackbird
6_18,6,18,bnhcow,Brown-headed Cowbird
6_18,6,18,cangoo,Canada Goose
6_18,6,18,canvas,Canvasback
6_18,6,18,cedwax,Cedar Waxwing
6_18,6,18,comgol,Common Goldeneye
6_18,6,18,commer,Common Merganser
6_18,6,18,gadwal,Gadwall
6_18,6,18,grbher3,Great Blue Heron
6_18,6,18,gnwtea,Green-winged Teal
6_18,6,18,hoomer,Hooded Merganser
6_18,6,18,mallar3,Mallard
6_18,6,18,merlin,Merlin
6_18,6,18,norfli,Northern Flicker
6_18,6,18,norhar2,Northern Harrier
6_18,6,18,norpin,Northern Pintail
6_18,6,18,norsho,Northern Shoveler
6_18,6,18,pinsis,Pine Siskin
6_18,6,18,redhea,Redhead
6_18,6,18,rethaw,Red-tailed Hawk
6_18,6,18,rewbla,Red-winged Blackbird
6_18,6,18,ribgul,Ring-billed Gull
6_18,6,18,rinduc,Ring-necked Duck
6_18,6,18,rudduc,Ruddy Duck
6_18,6,18,sancra,Sandhill Crane
6_18,6,18,sonspa,Song Sparrow
6_18,6,18,whcspa,White-crowned Sparrow
6_20,6,20,y00475,American Coot
6_20,6,20,amecro,American Crow
6_20,6,20,amegfi,American Goldfinch
6_20,6,20,amekes,American Kestrel
6_20,6,20,amerob,American Robin
6_20,6,20,amwpel,American White Pelican
6_20,6,20,amewig,American Wigeon
6_20,6,20,blujay,Blue Jay
6_20,6,20,buwtea,Blue-winged Teal
6_20,6,20,brebla,Brewer's Blackbird
6_20,6,20,bnhcow,Brown-headed Cowbird
6_20,6,20,buffle,Bufflehead
6_20,6,20,cangoo,Canada Goose
6_20,6,20,canvas,Canvasback
6_20,6,20,cedwax,Cedar Waxwing
6_20,6,20,comgra,Common Grackle
6_20,6,20,comloo,Common Loon
6_20,6,20,forter,Forster's Tern
6_20,6,20,gadwal,Gadwall
6_20,6,20,grycat,Gray Catbird
6_20,6,20,grbher3,Great Blue Heron
6_20,6,20,gnwtea,Green-winged Teal
6_20,6,20,hergul,Herring Gull
6_20,6,20,hoomer,Hooded Merganser
6_20,6,20,lessca,Lesser Scaup
6_20,6,20,lesyel,Lesser Yellowlegs
6_20,6,20,mallar3,Mallard
6_20,6,20,merlin,Merlin
6_20,6,20,norfli,Northern Flicker
6_20,6,20,norhar2,Northern Harrier
6_20,6,20,norpin,Northern Pintail
6_20,6,20,norsho,Northern Shoveler
6_20,6,20,osprey,Osprey
6_20,6,20,pinsis,Pine Siskin
6_20,6,20,purfin,Purple Finch
6_20,6,20,redhea,Redhead
6_20,6,20,rethaw,Red-tailed Hawk
6_20,6,20,rewbla,Red-winged Blackbird
6_20,6,20,ribgul,Ring-billed Gull
6_20,6,20,rinduc,Ring-necked Duck
6_20,6,20,rudduc,Ruddy Duck
6_20,6,20,sancra,Sandhill Crane
6_20,6,20,sonspa,Song Sparrow
6_20,6,20,treswa,Tree Swallow
6_20,6,20,whcspa,White-crowned Sparrow
6_22,6,22,amecro,American Crow
6_22,6,22,amegfi,American Goldfinch
6_22,6,22,amekes,American Kestrel
6_22,6,22,amerob,American Robin
6_22,6,22,baleag,Bald Eagle
6_22,6,22,blujay,Blue Jay
6_22,6,22,brebla,Brewer's Blackbird
6_22,6,22,bnhcow,Brown-headed Cowbird
6_22,6,22,cangoo,Canada Goose
6_22,6,22,canvas,Canvasback
6_22,6,22,cedwax,Cedar Waxwing
6_22,6,22,comgol,Common Goldeneye
6_22,6,22,comgra,Common Grackle
6_22,6,22,commer,Common Merganser
6_22,6,22,gadwal,Gadwall
6_22,6,22,grbher3,Great Blue Heron
6_22,6,22,hergul,Herring Gull
6_22,6,22,hoomer,Hooded Merganser
6_22,6,22,mallar3,Mallard
6_22,6,22,merlin,Merlin
6_22,6,22,norfli,Northern Flicker
6_22,6,22,norhar2,Northern Harrier
6_22,6,22,purfin,Purple Finch
6_22,6,22,rethaw,Red-tailed Hawk
6_22,6,22,rewbla,Red-winged Blackbird
6_22,6,22,ribgul,Ring-billed Gull
6_22,6,22,sancra,Sandhill Crane
6_22,6,22,sonspa,Song Sparrow
6_22,6,22,truswa,Trumpeter Swan
6_22,6,22,whcspa,White-crowned Sparrow
6_24,6,24,y00475,American Coot
6_24,6,24,amecro,American Crow
6_24,6,24,amegfi,American Goldfinch
6_24,6,24,amekes,American Kestrel
6_24,6,24,amerob,American Robin
6_24,6,24,amwpel,American White Pelican
6_24,6,24,amewig,American Wigeon
6_24,6,24,baleag,Bald Eagle
6_24,6,24,blujay,Blue Jay
6_24,6,24,buwtea,Blue-winged Teal
6_24,6,24,brebla,Brewer's Blackbird
6_24,6,24,bnhcow,Brown-headed Cowbird
6_24,6,24,buffle,Bufflehead
6_24,6,24,cangoo,Canada Goose
6_24,6,24,canvas,Canvasback
6_24,6,24,cedwax,Cedar Waxwing
6_24,6,24,comgol,Common Goldeneye
6_24,6,24,comgra,Common Grackle
6_24,6,24,comloo,Common Loon
6_24,6,24,forter,Forster's Tern
6_24,6,24,gadwal,Gadwall
6_24,6,24,grycat,Gray Catbird
6_24,6,24,grbher3,Great Blue Heron
6_24,6,24,gnwtea,Green-winged Teal
6_24,6,24,hergul,Herring Gull
6_24,6,24,hoomer,Hooded Merganser
6_24,6,24,lessca,Lesser Scaup
6_24,6,24,lesyel,Lesser Yellowlegs
6_24,6,24,mallar3,Mallard
6_24,6,24,merlin,Merlin
6_24,6,24,norfli,Northern Flicker
6_24,6,24,norhar2,Northern Harrier
6_24,6,24,norpin,Northern Pintail
6_24,6,24,norsho,Northern Shoveler
6_24,6,24,osprey,Osprey
6_24,6,24,ovenbi1,Ovenbird
6_24,6,24,pinsis,Pine Siskin
6_24,6,24,purfin,Purple Finch
6_24,6,24,redhea,Redhead
6_24,6,24,rethaw,Red-tailed Hawk
6_24,6,24,rewbla,Red-winged Blackbird
6_24,6,24,ribgul,Ring-billed Gull
6_24,6,24,rinduc,Ring-necked Duck
6_24,6,24,rudduc,Ruddy Duck
6_24,6,24,sancra,Sandhill Crane
6_24,6,24,sonspa,Song Sparrow
6_24,6,24,sursco,Surf Scoter
6_24,6,24,treswa,Tree Swallow
6_24,6,24,truswa,Trumpeter Swan
6_24,6,24,whcspa,White-crowned Sparrow
6_28,6,28,y00475,American Coot
6_28,6,28,amecro,American Crow
6_28,6,28,amegfi,American Goldfinch
6_28,6,28,amekes,American Kestrel
6_28,6,28,amerob,American Robin
6_28,6,28,baleag,Bald Eagle
6_28,6,28,blujay,Blue Jay
6_28,6,28,bnhcow,Brown-headed Cowbird
6_28,6,28,buffle,Bufflehead
6_28,6,28,cangoo,Canada Goose
6_28,6,28,canvas,Canvasback
6_28,6,28,cedwax,Cedar Waxwing
6_28,6,28,comgra,Common Grackle
6_28,6,28,comloo,Common Loon
6_28,6,28,commer,Common Merganser
6_28,6,28,evegro,Evening Grosbeak
6_28,6,28,gadwal,Gadwall
6_28,6,28,grycat,Gray Catbird
6_28,6,28,grbher3,Great Blue Heron
6_28,6,28,gresca,Greater Scaup
6_28,6,28,gnwtea,Green-winged Teal
6_28,6,28,hergul,Herring Gull
6_28,6,28,hoomer,Hooded Merganser
6_28,6,28,lessca,Lesser Scaup
6_28,6,28,mallar3,Mallard
6_28,6,28,merlin,Merlin
6_28,6,28,norfli,Northern Flicker
6_28,6,28,norhar2,Northern Harrier
6_28,6,28,pinsis,Pine Siskin
6_28,6,28,purfin,Purple Finch
6_28,6,28,redhea,Redhead
6_28,6,28,rethaw,Red-tailed Hawk
6_28,6,28,rewbla,Red-winged Blackbird
6_28,6,28,ribgul,Ring-billed Gull
6_28,6,28,rinduc,Ring-necked Duck
